"last_name, first_name",player_id,year,team_name_alt,pitch_type,pitch_name,run_value_per_100,run_value,pitches,pitch_usage,pa,ba,slg,woba,whiff_percent,k_percent,put_away,est_ba,est_slg,est_woba,hard_hit_percent
"Smith, Caleb",592761,2022,AZ,FF,4-Seam Fastball,-1,-5,563,45.6,116,0.231,0.516,0.403,20.2,16.4,12.4,0.194,0.367,0.338,37.5
"Smith, Drew",622098,2022,NYM,FF,4-Seam Fastball,0.1,0,409,52.4,88,0.24,0.427,0.338,26.7,20.5,16.8,0.261,0.485,0.367,63.8
"Smith, Joe",501925,2022,MIN,FF,4-Seam Fastball,-0.5,-1,139,30.9,39,0.2,0.429,0.313,16.9,25.6,16.1,0.225,0.48,0.323,30.8
"Smith, Will",519293,2022,HOU,FF,4-Seam Fastball,-1.7,-7,397,40.3,119,0.28,0.49,0.397,12.8,14.3,14.5,0.278,0.458,0.378,46.4
"Snead, Kirby",669912,2022,OAK,FF,4-Seam Fastball,1.6,2,107,13.7,28,0.143,0.19,0.243,30.4,39.3,23.9,0.15,0.218,0.253,50
"Snell, Blake",605483,2022,SD,FF,4-Seam Fastball,0.5,6,1300,55.5,287,0.255,0.407,0.347,22.4,23,17.4,0.232,0.386,0.328,42.2
"Soto, Gregory",642397,2022,DET,FF,4-Seam Fastball,-0.4,-1,350,31.8,93,0.195,0.299,0.289,26.2,30.1,19.6,0.201,0.312,0.297,50
"Sousa, Bennett",656986,2022,CWS,FF,4-Seam Fastball,-3.7,-6,154,42.2,37,0.452,0.71,0.514,16.5,2.7,3.2,0.357,0.591,0.437,67.7
"Speier, Gabe",642100,2022,KC,FF,4-Seam Fastball,-1.6,-1,78,26.2,14,0.417,0.917,0.575,23.5,0,0,0.332,0.667,0.467,33.3
"Springs, Jeffrey",605488,2022,TB,FF,4-Seam Fastball,0.5,4,868,40.4,182,0.209,0.393,0.315,26.5,29.1,18.9,0.244,0.456,0.344,53.6
"Stanek, Ryne",592773,2022,HOU,FF,4-Seam Fastball,2.7,14,523,58.4,137,0.168,0.265,0.278,31.9,23.4,24.2,0.209,0.374,0.323,49.4
"Stashak, Cody",664054,2022,MIN,FF,4-Seam Fastball,-4,-4,111,48.9,28,0.37,0.593,0.398,16.7,14.3,26.7,0.318,0.507,0.345,62.5
"Staumont, Josh",622251,2022,KC,FF,4-Seam Fastball,1.3,5,375,51.3,87,0.169,0.215,0.29,25.7,20.7,20.5,0.225,0.333,0.344,38.8
"Steckenrider, Drew",608716,2022,SEA,FF,4-Seam Fastball,-0.3,-1,186,65,41,0.333,0.528,0.41,20.2,14.6,11.1,0.359,0.616,0.453,46.7
"Steele, Justin",657006,2022,CHC,FF,4-Seam Fastball,-0.3,-4,1147,56.4,274,0.312,0.407,0.389,20.3,16.4,17,0.274,0.361,0.339,33.5
"Stephan, Trevor",663986,2022,CLE,FF,4-Seam Fastball,0.8,4,489,47.4,104,0.33,0.457,0.367,24.5,18.3,18.4,0.245,0.352,0.29,42.9
"Stephens, Jackson",623451,2022,ATL,FF,4-Seam Fastball,1.3,4,345,36.5,77,0.209,0.299,0.294,24.9,28.6,16.3,0.212,0.316,0.29,33.3
"Stephenson, Robert",596112,2022,PIT,FF,4-Seam Fastball,-1.9,-8,437,47.8,121,0.386,0.658,0.459,13.2,5.8,8.1,0.36,0.602,0.418,47.7
"Stout, Eric",657770,2022,PIT,FF,4-Seam Fastball,-3,-5,157,34.9,38,0.333,0.533,0.441,27.3,18.4,13.2,0.268,0.495,0.405,43.5
"Strahm, Matt",621381,2022,BOS,FF,4-Seam Fastball,1.5,4,299,39.1,63,0.14,0.281,0.227,30.4,44.4,29.8,0.134,0.276,0.223,31
"Stratton, Chris",608717,2022,STL,FF,4-Seam Fastball,-2.2,-11,474,43.1,114,0.384,0.515,0.443,27.1,22.8,18.3,0.273,0.42,0.349,50
"Strickland, Hunter",519326,2022,CIN,FF,4-Seam Fastball,-1.2,-7,545,49.6,145,0.243,0.417,0.365,22.7,16.6,15.3,0.297,0.539,0.421,45.2
"Strider, Spencer",675911,2022,ATL,FF,4-Seam Fastball,1.3,20,1525,67,357,0.201,0.295,0.262,27.7,33.6,24.4,0.207,0.336,0.281,41.8
"Stripling, Ross",548389,2022,TOR,FF,4-Seam Fastball,0.4,3,685,33.7,170,0.237,0.391,0.318,20.5,22.4,17.2,0.268,0.485,0.353,52.5
"Stroman, Marcus",573186,2022,CHC,FF,4-Seam Fastball,0.1,0,185,8.5,40,0.189,0.405,0.283,20,30,16.4,0.233,0.409,0.308,40
"Strzelecki, Peter",657265,2022,MIL,FF,4-Seam Fastball,0.6,2,322,53.2,73,0.224,0.345,0.299,29.5,24.7,17.3,0.238,0.392,0.325,48.9
"Suarez, José",660761,2022,LAA,FF,4-Seam Fastball,-1,-6,608,34.1,147,0.326,0.55,0.412,20.6,19.7,17.6,0.273,0.447,0.355,49.5
"Suárez, Ranger",624133,2022,PHI,FF,4-Seam Fastball,-1.8,-8,453,17.7,124,0.346,0.57,0.445,17.3,10.5,11.4,0.265,0.433,0.356,33
"Suarez, Robert",663158,2022,SD,FF,4-Seam Fastball,0.6,2,358,44.7,78,0.219,0.375,0.333,25.3,37.2,22.1,0.156,0.297,0.283,42.9
"Sulser, Beau",676641,2022,BAL,FF,4-Seam Fastball,0.1,0,134,37.2,35,0.267,0.433,0.337,16.7,25.7,24.3,0.22,0.371,0.303,54.5
"Sulser, Cole",642121,2022,MIA,FF,4-Seam Fastball,0.6,2,307,49.6,74,0.292,0.508,0.38,24.8,17.6,16.7,0.309,0.566,0.41,50.9
"Suter, Brent",608718,2022,MIL,FF,4-Seam Fastball,-1.2,-8,697,65.1,184,0.307,0.536,0.403,20,12.5,11.9,0.286,0.42,0.343,36.1
"Swanson, Erik",657024,2022,SEA,FF,4-Seam Fastball,1.3,6,482,54.8,102,0.185,0.228,0.237,29.3,36.3,23.6,0.177,0.26,0.235,28.6
"Swarmer, Matt",664161,2022,CHC,FF,4-Seam Fastball,-2.3,-6,257,39.1,60,0.3,0.68,0.445,12.4,10,13.3,0.332,0.649,0.457,44.4
"Syndergaard, Noah",592789,2022,PHI,FF,4-Seam Fastball,-1.1,-3,298,14.7,84,0.316,0.605,0.415,20.1,19,19.5,0.27,0.517,0.367,42.6
"Szapucki, Thomas",663378,2022,SF,FF,4-Seam Fastball,-2.7,-5,177,60.8,41,0.343,0.886,0.534,19.1,19.5,16.7,0.285,0.659,0.443,55.6
"Taillon, Jameson",592791,2022,NYY,FF,4-Seam Fastball,0.2,2,996,35.5,240,0.266,0.464,0.345,22.7,25.8,17.6,0.263,0.483,0.346,50.9
"Tapia, Domingo",593619,2022,OAK,FF,4-Seam Fastball,-2.8,-3,91,25.1,20,0.467,0.6,0.553,7.5,20,10.3,0.322,0.403,0.417,45.5
"Taylor, Blake",642130,2022,HOU,FF,4-Seam Fastball,0.4,1,226,74.1,56,0.25,0.292,0.305,16.2,8.9,8.8,0.27,0.378,0.341,30.2
"Tepera, Ryan",572193,2022,LAA,FF,4-Seam Fastball,0.3,1,282,31.6,69,0.259,0.448,0.373,13.1,8.7,8.8,0.218,0.351,0.311,24.5
"Tetreault, Jackson",676194,2022,WSH,FF,4-Seam Fastball,0.1,0,211,57.8,61,0.26,0.4,0.352,14.1,8.2,10.6,0.306,0.518,0.403,66
"Thielbar, Caleb",573204,2022,MIN,FF,4-Seam Fastball,1.5,8,492,49.4,120,0.245,0.373,0.31,29.6,35,25.8,0.205,0.352,0.279,32.4
"Thompson, Keegan",624522,2022,CHC,FF,4-Seam Fastball,-0.3,-2,891,47.4,219,0.261,0.479,0.372,19.6,21,18.5,0.261,0.505,0.376,45.8
"Thompson, Ryan",657044,2022,TB,FF,4-Seam Fastball,2.4,2,69,10.2,23,0.091,0.227,0.157,20.5,30.4,12.3,0.147,0.31,0.213,26.7
"Thompson, Zach",605507,2022,PIT,FF,4-Seam Fastball,0.2,1,336,16.2,81,0.225,0.352,0.315,25.5,19.8,13.8,0.26,0.459,0.358,38.2
"Thompson, Zack",668868,2022,STL,FF,4-Seam Fastball,1.6,5,312,54.3,72,0.172,0.25,0.247,15.5,18.1,12.5,0.216,0.32,0.286,41.2
"Thornburg, Tyler",592804,2022,MIN,FF,4-Seam Fastball,-0.6,-1,210,58,58,0.213,0.319,0.322,20.2,15.5,15,0.171,0.275,0.28,38.5
"Thornton, Trent",663423,2022,TOR,FF,4-Seam Fastball,-1.6,-4,277,41.7,73,0.345,0.672,0.475,15.9,12.3,13.2,0.353,0.701,0.495,58
"Toussaint, Touki",657053,2022,LAA,FF,4-Seam Fastball,2.6,1,31,7.2,13,0.222,0.222,0.354,0,15.4,28.6,0.195,0.223,0.342,28.6
"Trivino, Lou",642152,2022,NYY,FF,4-Seam Fastball,-2.3,-4,173,18.1,57,0.34,0.681,0.478,29.3,26.3,21.1,0.315,0.637,0.457,68.8
"Tully, Tanner",668684,2022,CLE,FF,4-Seam Fastball,-1.2,-1,69,59.5,18,0.231,0.538,0.425,25,5.6,5.9,0.233,0.399,0.391,33.3
"Uceta, Edwin",670955,2022,AZ,FF,4-Seam Fastball,-2.8,-4,160,54.8,37,0.241,0.448,0.381,27,21.6,17.4,0.248,0.362,0.36,47.6
"Uelmen, Erich",657272,2022,CHC,FF,4-Seam Fastball,-1.1,-2,144,31.1,35,0.28,0.44,0.381,22.2,20,15.6,0.259,0.426,0.373,35
"Underwood Jr., Duane",621249,2022,PIT,FF,4-Seam Fastball,0.7,1,118,11.8,26,0.25,0.333,0.288,20,30.8,17.4,0.216,0.327,0.269,50
"Ureña, José",570632,2022,COL,FF,4-Seam Fastball,-0.8,-1,131,8.1,31,0.321,0.571,0.389,25.5,22.6,26.9,0.281,0.488,0.347,36.4
"Urías, Julio",628711,2022,LAD,FF,4-Seam Fastball,1.2,16,1291,49.2,336,0.195,0.363,0.294,23.4,22.6,22.2,0.206,0.36,0.285,38
"Urquidy, José",664353,2022,HOU,FF,4-Seam Fastball,0.6,8,1392,52.7,347,0.243,0.482,0.334,18.8,17,14.8,0.275,0.523,0.371,51.2
"Valdez, Framber",664285,2022,HOU,FF,4-Seam Fastball,0.3,0,109,3.6,33,0.227,0.227,0.37,7.7,6.1,6.9,0.255,0.279,0.39,35
"Varland, Louie",686973,2022,MIN,FF,4-Seam Fastball,0.6,1,196,47.7,43,0.231,0.513,0.345,17.7,23.3,16.1,0.235,0.481,0.341,44.8
"Velasquez, Vince",592826,2022,CWS,FF,4-Seam Fastball,1,6,568,44.2,158,0.197,0.352,0.273,23.2,23.4,20.1,0.227,0.477,0.334,48.6
"VerHagen, Drew",572403,2022,STL,FF,4-Seam Fastball,-4.8,-4,93,22.2,23,0.474,0.842,0.585,23.9,17.4,11.4,0.397,0.744,0.525,46.7
"Verlander, Justin",434378,2022,HOU,FF,4-Seam Fastball,1.8,24,1315,50.4,317,0.194,0.285,0.249,18.1,15.8,15,0.234,0.394,0.3,40.3
"Vesia, Alex",681911,2022,LAD,FF,4-Seam Fastball,2.4,14,600,63.1,151,0.164,0.242,0.26,32.2,35.1,27.5,0.183,0.321,0.282,40.3
"Vest, Will",676684,2022,DET,FF,4-Seam Fastball,0.1,0,607,56,151,0.31,0.426,0.351,18.3,21.2,19.8,0.257,0.392,0.33,49.5
"Vieaux, Cam",664944,2022,PIT,FF,4-Seam Fastball,-1.8,-2,94,45.2,15,0.333,0.5,0.427,20.9,33.3,15.2,0.304,0.552,0.432,71.4
"Vizcaíno, Arodys",527055,2022,KC,FF,4-Seam Fastball,-1,-1,65,56.5,20,0.2,0.267,0.373,7.4,0,0,0.302,0.483,0.424,60
"Voth, Austin",608723,2022,BAL,FF,4-Seam Fastball,-0.2,-1,727,41.3,188,0.275,0.455,0.346,21.8,20.2,17,0.261,0.473,0.352,42.1
"Wacha, Michael",608379,2022,BOS,FF,4-Seam Fastball,-1.4,-9,643,33,176,0.287,0.537,0.386,14,18.2,15.5,0.291,0.542,0.384,46.5
"Wainwright, Adam",425794,2022,STL,FF,4-Seam Fastball,-0.5,-1,293,9.4,72,0.281,0.351,0.366,15.1,16.7,10.9,0.268,0.369,0.366,35.6
"Waites, Cole",686972,2022,SF,FF,4-Seam Fastball,-2.5,-2,73,70.2,18,0.333,0.667,0.467,6.1,16.7,10.3,0.271,0.465,0.378,58.3
"Waldichuk, Ken",686610,2022,OAK,FF,4-Seam Fastball,-2,-6,331,56.5,84,0.311,0.608,0.429,21.3,21.4,16.7,0.284,0.497,0.378,50
"Walker, Taijuan",592836,2022,NYM,FF,4-Seam Fastball,-0.5,-4,744,29.8,173,0.266,0.461,0.353,21.3,22.5,17,0.246,0.473,0.35,48.7
"Wantz, Andrew",681806,2022,LAA,FF,4-Seam Fastball,2.1,9,411,49.5,105,0.136,0.295,0.273,30.3,27.6,22.5,0.207,0.374,0.321,37.3
"Warren, Art",605521,2022,CIN,FF,4-Seam Fastball,-4.1,-11,273,41.7,63,0.333,0.542,0.467,20.4,17.5,16.4,0.221,0.377,0.362,51.4
"Warren, Austin",681810,2022,LAA,FF,4-Seam Fastball,-0.9,-1,85,32,15,0.286,0.571,0.383,6.1,13.3,6.3,0.281,0.493,0.361,33.3
"Watkins, Spenser",657093,2022,BAL,FF,4-Seam Fastball,-0.5,-3,630,38.4,178,0.268,0.446,0.349,8.6,7.9,9,0.31,0.529,0.393,44.8
"Weathers, Ryan",677960,2022,SD,FF,4-Seam Fastball,-6.7,-3,45,50.6,12,0.444,0.556,0.504,20,0,0,0.35,0.411,0.422,44.4
"Weaver, Luke",596133,2022,KC,FF,4-Seam Fastball,-2,-9,426,59.1,103,0.326,0.477,0.391,22,23.3,16.3,0.31,0.523,0.406,51.6
"Webb, Logan",657277,2022,SF,FF,4-Seam Fastball,0,0,97,3.2,26,0.167,0.208,0.24,26,26.9,11.1,0.232,0.338,0.284,41.2
"Weems, Jordan",607179,2022,WSH,FF,4-Seam Fastball,-0.9,-4,471,63.8,97,0.244,0.547,0.36,22.5,20.6,13.6,0.236,0.444,0.325,45.6
"Weiss, Zack",592848,2022,LAA,FF,4-Seam Fastball,-0.4,0,66,31.6,17,0.286,0.571,0.403,29,11.8,16.7,0.27,0.44,0.352,53.8
"Wells, Tyler",669330,2022,BAL,FF,4-Seam Fastball,-0.8,-5,686,41.6,168,0.258,0.516,0.349,21.4,14.3,13.4,0.283,0.581,0.386,54.9
"Wendelken, J.B.",605525,2022,AZ,FF,4-Seam Fastball,1,2,228,46.7,54,0.227,0.25,0.303,21.2,13,13,0.295,0.361,0.365,32.4
"Wentz, Joey",666214,2022,DET,FF,4-Seam Fastball,0.4,1,306,55.1,81,0.209,0.343,0.313,14.1,13.6,12,0.215,0.37,0.335,41.4
"Wesneski, Hayden",669713,2022,CHC,FF,4-Seam Fastball,1.8,2,127,25.7,26,0.12,0.2,0.158,24.2,26.9,14,0.102,0.141,0.128,27.8
"Wheeler, Zack",554430,2022,PHI,FF,4-Seam Fastball,1.1,11,998,42.3,241,0.209,0.355,0.279,28.7,30.7,24.3,0.226,0.386,0.298,48.3
"White, Mitch",669952,2022,TOR,FF,4-Seam Fastball,-0.4,-3,776,45.2,197,0.292,0.474,0.38,11.4,12.2,12.2,0.268,0.403,0.343,33.8
"Whitley, Kodi",676831,2022,STL,FF,4-Seam Fastball,-1,-1,134,49.3,34,0.3,0.5,0.365,12.3,20.6,12.3,0.338,0.605,0.42,45.8
"Wick, Rowan",592858,2022,CHC,FF,4-Seam Fastball,0.9,6,633,54.9,173,0.248,0.399,0.323,21.6,26,23.4,0.27,0.467,0.353,43.2
"Widener, Taylor",642203,2022,AZ,FF,4-Seam Fastball,1.8,4,222,67.5,58,0.236,0.4,0.294,15.4,19,15.1,0.226,0.414,0.295,36.4
"Williams, Devin",642207,2022,MIL,FF,4-Seam Fastball,1.8,7,403,37.7,93,0.09,0.128,0.192,34.9,47.3,30.1,0.117,0.185,0.222,32.4
"Williams, Trevor",592866,2022,NYM,FF,4-Seam Fastball,1.7,12,743,52.8,225,0.243,0.371,0.298,20.1,24,20.6,0.224,0.369,0.284,42.3
"Wilson, Bryse",669060,2022,PIT,FF,4-Seam Fastball,-2.4,-10,433,23.7,114,0.303,0.525,0.398,22.1,21.1,16.7,0.277,0.498,0.374,40.3
"Wilson, Steven",621051,2022,SD,FF,4-Seam Fastball,-0.4,-2,456,52.2,108,0.233,0.344,0.315,25.9,23.1,17.2,0.215,0.364,0.319,47.8
"Winckowski, Josh",670174,2022,BOS,FF,4-Seam Fastball,-1.9,-3,154,12.9,42,0.278,0.417,0.307,16.4,16.7,10.4,0.228,0.346,0.284,37.5
"Winder, Josh",680739,2022,MIN,FF,4-Seam Fastball,-2.9,-13,450,40.4,112,0.351,0.713,0.482,13,8.9,10.8,0.357,0.682,0.494,54.1
"Wittgren, Nick",621295,2022,STL,FF,4-Seam Fastball,-0.3,0,159,33.1,51,0.311,0.444,0.371,21.8,21.6,18.3,0.226,0.306,0.286,29.4
"Woodford, Jake",663765,2022,STL,FF,4-Seam Fastball,0.7,1,149,21.4,26,0.208,0.208,0.227,16.9,15.4,7.5,0.296,0.365,0.323,30
"Woodruff, Brandon",605540,2022,MIL,FF,4-Seam Fastball,0.6,6,977,38.5,276,0.184,0.381,0.287,28.4,35.5,23.6,0.192,0.374,0.29,46.6
"Woods Richardson, Simeon",680573,2022,MIN,FF,4-Seam Fastball,-0.2,0,50,54.9,12,0.2,0.2,0.342,13.3,16.7,11.1,0.417,0.582,0.479,37.5
"Wright, Kyle",657140,2022,ATL,FF,4-Seam Fastball,-2.8,-15,521,19.3,120,0.356,0.584,0.45,23.9,18.3,14,0.285,0.537,0.406,54.4
"Yajure, Miguel",664337,2022,PIT,FF,4-Seam Fastball,-4.6,-7,143,30.4,34,0.444,0.704,0.553,13.3,2.9,3.3,0.487,0.863,0.608,61.5
"Yarbrough, Ryan",642232,2022,TB,FF,4-Seam Fastball,0.3,1,247,18.2,40,0.281,0.406,0.379,17.9,15,10.5,0.294,0.412,0.378,44.4
"Yates, Kirby",489446,2022,ATL,FF,4-Seam Fastball,-1,-1,69,50.4,17,0.308,0.846,0.485,14.8,11.8,14.3,0.219,0.656,0.406,50
"Ynoa, Huascar",660623,2022,ATL,FF,4-Seam Fastball,0.1,0,77,52.4,16,0.417,0.75,0.547,20.5,6.3,7.7,0.434,0.965,0.617,63.6
"Zerpa, Angel",672582,2022,KC,FF,4-Seam Fastball,1.1,1,79,49.7,25,0.261,0.391,0.316,2.9,4,6.3,0.349,0.528,0.405,63.6
"Zimmermann, Bruce",669145,2022,BAL,FF,4-Seam Fastball,-2.3,-7,328,29,68,0.435,0.758,0.512,12,5.9,5.1,0.39,0.746,0.493,51.7
"Abbott, Cory",676265,2021,CHC,FF,4-Seam Fastball,-2.3,-5,208,59.1,46,0.378,0.865,0.55,14.1,6.5,6.4,0.319,0.749,0.489,45.7
"Abreu, Albert",656061,2021,NYY,FF,4-Seam Fastball,1.5,2,105,16.4,26,0.182,0.364,0.314,21.8,15.4,12.9,0.278,0.462,0.377,33.3
"Abreu, Bryan",650556,2021,HOU,FF,4-Seam Fastball,-0.3,-1,298,43.3,63,0.288,0.442,0.397,25,12.7,11.9,0.278,0.44,0.375,31.8
"Acevedo, Domingo",642758,2021,OAK,FF,4-Seam Fastball,-2.9,-3,87,50,20,0.375,0.75,0.52,16.3,10,8,0.267,0.455,0.387,35.7
"Adam, Jason",592094,2021,CHC,FF,4-Seam Fastball,-2.3,-3,125,57.3,32,0.296,0.556,0.413,21,28.1,25.7,0.2,0.391,0.319,33.3
"Adams, Austin",613534,2021,SD,FF,4-Seam Fastball,-2.3,-3,124,12.9,22,0.294,0.588,0.443,25.6,18.2,16,0.224,0.333,0.341,30.8
"Adon, Joan",672851,2021,WSH,FF,4-Seam Fastball,-3.5,-2,51,54.3,14,0.5,0.8,0.6,10.5,21.4,37.5,0.329,0.642,0.49,71.4
"Aguilar, Miguel",620396,2021,AZ,FF,4-Seam Fastball,0.2,0,62,59.6,15,0.25,0.25,0.293,18.5,6.7,7.7,0.192,0.246,0.264,16.7
"Akin, Keegan",669211,2021,BAL,FF,4-Seam Fastball,0.7,7,1011,57.2,231,0.25,0.451,0.331,20,22.1,14.2,0.252,0.487,0.352,43.9
"Albers, Andrew",452027,2021,MIN,FF,4-Seam Fastball,-3.6,-4,116,31.8,35,0.258,0.677,0.421,8.6,22.9,14.8,0.295,0.666,0.434,34.8
"Alcala, Jorge",660896,2021,MIN,FF,4-Seam Fastball,-0.7,-2,327,37.6,80,0.239,0.507,0.344,25.8,21.3,18.1,0.261,0.558,0.371,46.4
"Alcantara, Sandy",645261,2021,MIA,FF,4-Seam Fastball,-0.6,-4,668,21.6,170,0.234,0.399,0.309,23.3,25.9,17.1,0.239,0.417,0.305,44.3
"Alexander, Tyler",641302,2021,DET,FF,4-Seam Fastball,0.2,1,242,14.8,81,0.25,0.421,0.323,16.4,18.5,16.5,0.25,0.522,0.346,44.3
"Alexy, A.J.",669935,2021,TEX,FF,4-Seam Fastball,1,2,231,54.5,57,0.114,0.273,0.271,16.4,14,12.3,0.281,0.507,0.405,37.8
"Allard, Kolby",663465,2021,TEX,FF,4-Seam Fastball,-0.2,-2,972,47.3,265,0.232,0.447,0.328,18.8,24.2,21.1,0.257,0.472,0.336,42.9
"Allen, Logan",663531,2021,CLE,FF,4-Seam Fastball,-2.3,-9,366,41.9,109,0.326,0.611,0.432,11.9,12.8,13.9,0.347,0.647,0.45,53
"Almonte, Yency",622075,2021,COL,FF,4-Seam Fastball,0.1,0,391,44.9,94,0.256,0.423,0.361,11.1,10.6,13.3,0.277,0.488,0.388,45.6
"Alvarez, Jose",501625,2021,SF,FF,4-Seam Fastball,0.2,0,120,12.4,32,0.172,0.31,0.28,20.8,15.6,12.2,0.211,0.38,0.294,41.7
"Alzolay, Adbert",640470,2021,CHC,FF,4-Seam Fastball,-0.8,-3,361,18.5,67,0.267,0.65,0.408,27.4,23.9,17.8,0.31,0.602,0.412,55.6
"Anderson, Chase",502624,2021,PHI,FF,4-Seam Fastball,-2.1,-6,280,32.9,67,0.281,0.719,0.469,22.3,11.9,9.2,0.3,0.698,0.458,44.9
"Anderson, Drew",623454,2021,TEX,FF,4-Seam Fastball,0.8,1,174,49.4,46,0.238,0.333,0.308,22.5,13,11.1,0.24,0.381,0.303,38.9
"Anderson, Ian",666120,2021,ATL,FF,4-Seam Fastball,1.2,13,1025,47.1,246,0.216,0.349,0.287,21.3,21.1,19,0.242,0.408,0.319,40.6
"Anderson, Nick",623433,2021,TB,FF,4-Seam Fastball,-0.3,0,62,60.8,15,0.231,0.692,0.42,12.5,0,0,0.468,1.284,0.716,53.8
"Anderson, Shaun",641312,2021,SD,FF,4-Seam Fastball,-5.9,-9,145,33.2,43,0.359,0.718,0.51,23,14,20,0.286,0.58,0.395,45.5
"Anderson, Tyler",542881,2021,SEA,FF,4-Seam Fastball,0.1,1,970,37.3,242,0.254,0.455,0.337,21.7,22.3,16.8,0.262,0.469,0.352,36.4
"Andriese, Matt",542882,2021,SEA,FF,4-Seam Fastball,-1,-4,375,43.9,98,0.326,0.581,0.407,23.8,25.5,20.2,0.277,0.522,0.36,45.3
"Antone, Tejay",622088,2021,CIN,FF,4-Seam Fastball,-0.2,0,170,32.1,42,0.242,0.424,0.374,30,28.6,20,0.247,0.416,0.372,61.9
"Archer, Chris",502042,2021,TB,FF,4-Seam Fastball,-0.9,-1,147,45,30,0.292,0.667,0.458,15.8,16.7,15.2,0.326,0.779,0.505,68.4
"Arihara, Kohei",685503,2021,TEX,FF,4-Seam Fastball,-2.9,-6,211,30.3,42,0.412,0.912,0.58,7.9,7.1,7.7,0.443,1.046,0.633,67.7
"Armstrong, Shawn",542888,2021,TB,FF,4-Seam Fastball,0,0,377,55,85,0.203,0.365,0.302,32.4,31.8,21.6,0.188,0.375,0.288,41.7
"Avila, Pedro",658648,2021,SD,FF,4-Seam Fastball,2.4,1,35,41.7,10,0.222,0.556,0.36,6.7,30,30,0.284,0.596,0.403,50
"Baldonado, Alberto",593604,2021,WSH,FF,4-Seam Fastball,-0.3,0,130,60.5,40,0.273,0.455,0.372,24.2,25,27.8,0.252,0.496,0.374,25
"Banda, Anthony",607455,2021,PIT,FF,4-Seam Fastball,-0.2,-1,292,47.9,73,0.313,0.578,0.398,22.4,27.4,23.3,0.256,0.436,0.328,47.8
"Baragar, Caleb",670056,2021,SF,FF,4-Seam Fastball,1.2,3,290,81,79,0.269,0.403,0.334,20.8,13.9,14.9,0.24,0.444,0.336,43.1
"Bard, Daniel",453268,2021,COL,FF,4-Seam Fastball,-0.5,-2,411,33.8,101,0.341,0.524,0.434,23.8,21.8,17.2,0.26,0.422,0.367,45
"Barlow, Joe",669618,2021,TEX,FF,4-Seam Fastball,1.6,3,207,45.5,56,0.16,0.32,0.26,17.5,17.9,16.9,0.231,0.421,0.32,37.5
"Barlow, Scott",605130,2021,KC,FF,4-Seam Fastball,0.1,1,405,33.1,103,0.275,0.396,0.338,16.8,11.7,15.8,0.284,0.482,0.37,49.4
"Barnes, Jacob",606930,2021,TOR,FF,4-Seam Fastball,0.7,2,312,54.7,65,0.276,0.466,0.367,21.6,20,14.8,0.222,0.428,0.313,37
"Barnes, Matt",598264,2021,BOS,FF,4-Seam Fastball,-1.2,-5,458,49.8,121,0.24,0.481,0.361,26,27.3,21.7,0.189,0.403,0.306,40.3
"Barraclough, Kyle",607457,2021,MIN,FF,4-Seam Fastball,0.7,1,136,50.7,29,0.182,0.318,0.307,31.7,37.9,23.4,0.151,0.32,0.315,41.7
"Barreda, Manny",518435,2021,BAL,FF,4-Seam Fastball,-3.2,-1,32,66.7,11,0.222,0.556,0.391,17.6,9.1,14.3,0.242,0.675,0.434,50
"Barria, Jaime",642545,2021,LAA,FF,4-Seam Fastball,-0.1,0,333,36.3,111,0.301,0.417,0.349,13.9,15.3,14,0.315,0.48,0.366,57
"Bass, Anthony",542914,2021,MIA,FF,4-Seam Fastball,0,0,72,7.5,24,0.261,0.565,0.36,17.6,12.5,14.3,0.306,0.603,0.394,65
"Bassitt, Chris",605135,2021,OAK,FF,4-Seam Fastball,1,4,459,19.3,146,0.194,0.291,0.235,27,37,20,0.176,0.267,0.224,32.5
"Bauer, Trevor",545333,2021,LAD,FF,4-Seam Fastball,2,15,718,40.2,177,0.175,0.364,0.298,25.1,27.7,24.3,0.223,0.486,0.348,54.3
"Baumann, Mike",657508,2021,BAL,FF,4-Seam Fastball,-2,-2,103,55.7,27,0.261,0.565,0.396,21.3,11.1,13.6,0.337,0.939,0.548,65
"Baz, Shane",669358,2021,TB,FF,4-Seam Fastball,1.7,2,108,54.5,23,0.143,0.429,0.274,30.4,39.1,31,0.177,0.476,0.305,33.3
"Beasley, Jeremy",676886,2021,TOR,FF,4-Seam Fastball,-1.8,-2,110,55.6,25,0.222,0.556,0.428,35.2,28,33.3,0.18,0.458,0.384,45.5
"Bednar, David",670280,2021,PIT,FF,4-Seam Fastball,1.8,9,521,55.8,134,0.195,0.35,0.269,27.9,29.9,24.4,0.198,0.325,0.261,32.5
"Bedrosian, Cam",592135,2021,PHI,FF,4-Seam Fastball,-0.5,-1,235,50.2,59,0.326,0.609,0.452,22.3,20.3,16.9,0.303,0.534,0.422,57.1
"Benjamin, Wes",605138,2021,TEX,FF,4-Seam Fastball,-2.2,-4,201,43.6,46,0.286,0.457,0.429,19.1,15.2,11.3,0.289,0.506,0.422,39.3
"Bergen, Travis",664157,2021,TOR,FF,4-Seam Fastball,0,0,164,87.2,41,0.161,0.29,0.338,21.6,9.8,10,0.197,0.387,0.357,33.3
"Berríos, José",621244,2021,TOR,FF,4-Seam Fastball,-0.6,-5,812,26.7,176,0.269,0.531,0.375,21.6,20.5,17.1,0.279,0.545,0.379,43.5
