"last_name, first_name","player_id","year","team_name_alt","pitch_type","pitch_name","run_value_per_100","run_value","pitches","pitch_usage","pa","ba","slg","woba","whiff_percent","k_percent","put_away","est_ba","est_slg","est_woba","hard_hit_percent"
"Walker, Josh",677020,2024,"NYM","CU","Curveball",3.8,3,82,38.1,19,0.118,0.118,0.168,47.2,52.6,34.5,0.149,0.176,0.201,0
"Muller, Kyle",666205,2024,"OAK","CU","Curveball",-2,-2,102,14.1,19,0.222,0.611,0.361,15.6,15.8,8.3,0.323,0.639,0.426,46.7
"Skubal, Tarik",669373,2024,"DET","CU","Curveball",0.9,1,120,4.2,19,0.158,0.316,0.2,17.5,5.3,8.3,0.273,0.523,0.335,33.3
"Ray, Robbie",592662,2024,"SF","CU","Curveball",-2.7,-2,85,15,19,0.316,0.684,0.418,48.9,42.1,25.8,0.255,0.509,0.327,36.4
"García, Yimi",554340,2024,"SEA","CU","Curveball",1.6,2,122,19.7,18,0.235,0.412,0.3,28.3,27.8,25,0.277,0.475,0.343,33.3
"Beck, Tristan",663941,2024,"SF","CU","Curveball",0,0,48,19.8,18,0.176,0.353,0.3,18.5,33.3,30,0.247,0.395,0.299,63.6
"Coulombe, Danny",543056,2024,"BAL","CU","Curveball",0.6,0,58,12.4,17,0.118,0.294,0.171,22.6,58.8,21.3,0.129,0.296,0.181,42.9
"Leiter, Jack",683004,2024,"TEX","CU","Curveball",0.1,0,76,11.4,17,0.118,0.294,0.171,38.7,29.4,19.2,0.163,0.341,0.212,16.7
"Gonzales, Marco",594835,2024,"PIT","CU","Curveball",-1.3,-1,55,10.1,17,0.353,0.647,0.424,17.6,5.9,11.1,0.293,0.648,0.396,37.5
"Hernández, Carlos",672578,2024,"KC","CU","Curveball",-1.2,-1,80,14.3,16,0.133,0.4,0.247,47.1,37.5,19.4,0.156,0.357,0.246,44.4
"Helsley, Ryan",664854,2024,"STL","CU","Curveball",1,1,58,6.2,16,0.125,0.313,0.181,47.1,56.3,39.1,0.084,0.168,0.104,28.6
"Blalock, Bradley",687134,2024,"COL","CU","Curveball",0.7,0,58,10.5,16,0.188,0.5,0.281,16.7,6.3,3.7,0.218,0.432,0.273,20
"Chavez, Jesse",445926,2024,"ATL","CU","Curveball",0.3,0,73,7,16,0.2,0.267,0.191,25.7,18.8,8.3,0.287,0.366,0.271,7.7
"Priester, Quinn",682990,2024,"BOS","CU","Curveball",0,0,118,14.5,16,0.375,0.5,0.381,43.8,25,15.4,0.295,0.502,0.343,33.3
"de Geus, Brett",676969,2024,"TOR","CU","Curveball",-1.6,-1,55,28.4,16,0.231,0.231,0.273,14.3,18.8,13,0.226,0.25,0.274,9.1
"Martin, Davis",663436,2024,"CWS","CU","Curveball",-3.5,-2,68,7.6,15,0.357,0.429,0.37,34.8,20,23.1,0.254,0.364,0.298,36.4
"Stone, Gavin",694813,2024,"LAD","CU","Curveball",1.7,2,91,4.2,15,0.267,0.333,0.263,16.7,0,0,0.326,0.389,0.316,53.3
"Kelly, Joe",523260,2024,"LAD","CU","Curveball",0.5,1,98,17.8,15,0.091,0.091,0.2,42.4,40,23.1,0.19,0.278,0.387,66.7
"Mercado, Michael",675650,2024,"PHI","CU","Curveball",1.4,1,58,22.3,15,0.071,0.286,0.18,21.4,13.3,8,0.202,0.517,0.332,25
"Wrobleski, Justin",680736,2024,"LAD","CU","Curveball",-4.1,-3,71,12,15,0.385,0.846,0.6,17.4,6.7,7.1,0.527,1.07,0.676,58.3
"Matthews, Zebby",805673,2024,"MIN","CU","Curveball",-3.4,-2,51,7.1,15,0.4,0.667,0.457,17.4,26.7,14.8,0.337,0.563,0.385,27.3
"Turnbull, Spencer",605513,2024,"PHI","CU","Curveball",2.1,2,82,9,15,0.067,0.067,0.06,59.4,60,25.7,0.061,0.064,0.057,16.7
"Jax, Griffin",643377,2024,"MIN","CU","Curveball",1.2,1,66,6.2,15,0.133,0.267,0.167,33.3,53.3,17.8,0.213,0.417,0.269,57.1
"Allard, Kolby",663465,2024,"PHI","CU","Curveball",2.9,2,53,12.2,15,0.2,0.467,0.277,21.7,33.3,27.8,0.206,0.386,0.252,50
"Beede, Tyler",595881,2024,"CLE","CU","Curveball",-0.1,0,62,23.4,15,0.25,0.333,0.297,36,40,25,0.21,0.274,0.313,57.1
"Espino, Paolo",502179,2024,"TOR","CU","Curveball",-5.6,-3,50,31.6,14,0.417,1,0.604,25,21.4,13.6,0.305,0.619,0.436,33.3
"Sborz, Josh",622250,2024,"TEX","CU","Curveball",1.2,1,65,22.9,14,0.214,0.286,0.218,25.9,28.6,15.4,0.273,0.315,0.259,40
"Nastrini, Nick",680897,2024,"CWS","CU","Curveball",-1.1,-1,63,8.6,14,0.364,0.455,0.432,33.3,21.4,15,0.227,0.409,0.363,25
"Burke, Sean",680732,2024,"CWS","CU","Curveball",1.5,1,77,24.9,14,0.077,0.077,0.114,18.8,35.7,14.3,0.132,0.147,0.161,12.5
"Ashby, Aaron",676879,2024,"MIL","CU","Curveball",3.5,3,93,19.2,14,0.071,0.071,0.064,42.9,64.3,34.6,0.168,0.229,0.171,40
"Matz, Steven",571927,2024,"STL","CU","Curveball",-0.8,0,57,7.6,13,0.385,0.385,0.346,4.8,15.4,9.5,0.331,0.383,0.316,27.3
"Leasure, Jordan",673929,2024,"CWS","CU","Curveball",-1.2,-1,64,11.4,13,0.25,0.583,0.319,27.3,23.1,20,0.249,0.483,0.287,50
"Ramírez, Erasmo",541640,2024,"TB","CU","Curveball",-2.4,-1,30,9.9,13,0.077,0.308,0.154,37.5,38.5,25,0.112,0.283,0.168,12.5
"Boyd, Matthew",571510,2024,"CLE","CU","Curveball",0.5,0,54,8.1,13,0.167,0.25,0.288,47.4,46.2,42.9,0.13,0.155,0.168,16.7
"Manning, Matt",666159,2024,"DET","CU","Curveball",-4.9,-2,43,9.8,13,0.385,0.538,0.4,27.3,23.1,20,0.22,0.281,0.216,30
"Medina, Luis",665622,2024,"OAK","CU","Curveball",1.5,1,73,10.1,13,0.154,0.308,0.192,43.3,76.9,25.6,0.099,0.123,0.097,66.7
"Ryan, River",689981,2024,"LAD","CU","Curveball",1.8,1,46,15.6,13,0.25,0.25,0.262,37.5,30.8,25,0.232,0.293,0.266,25
"Smith, Will",519293,2024,"KC","CU","Curveball",-1.8,-1,79,11.7,12,0.364,0.727,0.479,25,0,0,0.492,0.776,0.555,54.5
"Sabrowski, Erik",681870,2024,"CLE","CU","Curveball",4.3,2,51,25.8,12,0.083,0.083,0.075,28,58.3,28,0.057,0.081,0.06,40
"Bush, Ky",681066,2024,"CWS","CU","Curveball",-1.3,-1,49,14.9,12,0.364,0.364,0.358,26.3,16.7,14.3,0.196,0.33,0.266,33.3
"Miller, Tyson",668338,2024,"CHC","CU","Curveball",-15.5,-5,30,3.2,12,0.273,0.545,0.375,29.4,41.7,19.2,0.241,0.538,0.355,50
"Gillaspie, Logan",670810,2024,"SD","CU","Curveball",-4.4,-1,30,19.9,12,0.273,0.636,0.404,6.3,8.3,12.5,0.32,0.72,0.456,70
"Sauer, Matt",669422,2024,"KC","CU","Curveball",0.1,0,53,16.2,12,0.333,0.417,0.329,17.4,8.3,4.3,0.224,0.304,0.227,36.4
"Mazur, Adam",800049,2024,"SD","CU","Curveball",-2.5,-2,74,12.7,12,0.364,0.818,0.45,8.3,8.3,9.1,0.329,0.497,0.336,45.5
"Contreras, Roansy",672710,2024,"LAA","CU","Curveball",1.3,1,101,9.4,12,0.167,0.25,0.179,39.3,33.3,23.5,0.097,0.122,0.098,37.5
"Walston, Blake",686796,2024,"AZ","CU","Curveball",-0.8,0,45,13.1,11,0.25,0.25,0.355,27.8,27.3,16.7,0.16,0.187,0.303,40
"Gordon, Tanner",685299,2024,"COL","CU","Curveball",-17.6,-5,27,4.4,11,0.545,1.091,0.686,20,27.3,23.1,0.459,0.995,0.61,50
"Heaney, Andrew",571760,2024,"TEX","CU","Curveball",-3.5,-4,99,3.6,11,0.5,1.1,0.755,18.8,9.1,7.1,0.528,1.199,0.722,44.4
"Thompson, Zack",668868,2024,"STL","CU","Curveball",-6.6,-3,45,14.2,11,0.455,0.818,0.541,18.8,18.2,12.5,0.285,0.399,0.298,22.2
"Duffey, Tyler",608648,2024,"KC","CU","Curveball",-0.8,0,57,30.2,11,0.2,0.4,0.291,45,54.5,28.6,0.159,0.266,0.23,75
"King, Bryan",687911,2024,"HOU","CU","Curveball",4.5,1,31,7.5,10,0.2,0.2,0.18,0,0,0,0.325,0.679,0.424,50
"Aguiar, Julian",687924,2024,"CIN","CU","Curveball",-4.6,-2,49,9.2,10,0.2,0.5,0.38,15.8,20,15.4,0.27,0.546,0.348,50
"White, Mitch",669952,2024,"MIL","CU","Curveball",-0.2,0,56,13.6,10,0.125,0.125,0.23,9.1,10,3.7,0.181,0.223,0.291,42.9
"Diaz, Yilber",700270,2024,"AZ","CU","Curveball",0.3,0,67,14.3,10,0.222,0.333,0.285,35.3,20,11.8,0.245,0.387,0.313,28.6
"Wells, Tyler",669330,2024,"BAL","CU","Curveball",3.3,2,48,18.5,10,0.2,0.2,0.18,41.7,20,22.2,0.222,0.412,0.274,37.5
"García, Deivi",665620,2024,"CWS","CU","Curveball",-5.4,-2,45,15.9,10,0.444,0.778,0.54,33.3,30,18.8,0.243,0.586,0.385,16.7
"Fleming, Josh",676596,2024,"PIT","CU","Curveball",-2.7,-1,33,6.2,10,0.333,0.778,0.485,29.4,10,10,0.222,0.526,0.353,62.5
"Dunning, Dane",641540,2024,"TEX","CU","Curveball",-0.1,0,79,4.7,10,0,0,0.14,42.9,40,23.5,0.055,0.07,0.183,25
"Peralta, Luis",678821,2024,"COL","CU","Curveball",-0.4,0,43,23.8,10,0.222,0.222,0.25,28.6,40,20,0.142,0.162,0.191,0
"Lambert, Peter",663567,2024,"COL","CU","Curveball",-4.1,-2,41,3.9,10,0.375,1,0.52,22.2,20,8.3,0.216,0.476,0.37,71.4
"Burnes, Corbin",669203,2024,"BAL","FC","Cutter",1.5,20,1348,45,400,0.251,0.362,0.306,19,16,19.4,0.259,0.386,0.308,31.9
"Crawford, Kutter",676710,2024,"BOS","FC","Cutter",0.5,5,905,32.1,260,0.216,0.418,0.33,26.5,16.9,23.3,0.229,0.403,0.315,28
"Spence, Mitch",687765,2024,"OAK","FC","Cutter",-0.4,-4,981,39.5,240,0.278,0.472,0.364,17.6,14.2,15.1,0.252,0.408,0.332,45.5
"Cortes, Nestor",641482,2024,"NYY","FC","Cutter",0.6,5,799,28,230,0.249,0.378,0.309,25.1,19.6,22.4,0.258,0.387,0.312,37.3
"Fedde, Erick",607200,2024,"STL","FC","Cutter",0.8,7,934,32.3,229,0.262,0.47,0.346,23.2,19.7,18.4,0.252,0.43,0.331,34.2
"Civale, Aaron",650644,2024,"MIL","FC","Cutter",1.4,12,869,32.2,223,0.232,0.394,0.322,23.3,18.8,21.6,0.248,0.387,0.312,36.6
"Clase, Emmanuel",661403,2024,"CLE","FC","Cutter",3,23,765,77.8,201,0.15,0.209,0.194,24.5,20.9,21,0.224,0.303,0.257,30.4
"Ashcraft, Graham",668933,2024,"CIN","FC","Cutter",-0.3,-2,643,47.9,196,0.329,0.52,0.434,16.1,11.2,15.1,0.318,0.494,0.391,45
"Flexen, Chris",623167,2024,"CWS","FC","Cutter",-0.8,-6,731,26.1,186,0.319,0.536,0.403,21.8,11.8,13.7,0.297,0.488,0.372,36.3
"Crochet, Garrett",676979,2024,"CWS","FC","Cutter",0.5,4,683,28.5,183,0.268,0.458,0.345,33.4,32.8,29.4,0.236,0.413,0.286,42.9
"Eflin, Zach",621107,2024,"BAL","FC","Cutter",2.1,14,691,28.2,182,0.214,0.345,0.276,22.3,20.9,25.5,0.24,0.423,0.313,41.2
"Jansen, Kenley",445276,2024,"BOS","FC","Cutter",1,7,680,84.9,178,0.215,0.348,0.286,28.2,28.1,26.2,0.215,0.383,0.299,39.6
"Robertson, David",502085,2024,"TEX","FC","Cutter",2.4,19,768,63.4,175,0.163,0.209,0.239,30.8,37.7,27,0.177,0.261,0.25,39.8
"Taillon, Jameson",592791,2024,"CHC","FC","Cutter",2.5,15,622,25.1,168,0.252,0.31,0.277,19.1,14.3,23.8,0.264,0.404,0.315,36.1
"Bibee, Tanner",676440,2024,"CLE","FC","Cutter",1.8,13,698,24.5,160,0.141,0.225,0.227,36.8,31.3,21.7,0.18,0.291,0.258,27.4
"Corbin, Patrick",571578,2024,"WSH","FC","Cutter",-1,-5,554,19.2,153,0.301,0.434,0.342,22.3,22.9,17.4,0.284,0.429,0.327,49.5
"Arrighetti, Spencer",681293,2024,"HOU","FC","Cutter",0.8,4,491,19.6,140,0.248,0.444,0.368,22.8,16.4,24,0.235,0.423,0.35,37.2
"Ober, Bailey",641927,2024,"MIN","FC","Cutter",-1.4,-7,526,19.5,140,0.279,0.504,0.356,22.9,16.4,20.2,0.256,0.434,0.321,37.4
"Barnes, Jacob",606930,2024,"WSH","FC","Cutter",0.3,2,549,49.1,139,0.269,0.408,0.322,29.6,19.4,18.8,0.276,0.403,0.313,31.4
"Kremer, Dean",665152,2024,"BAL","FC","Cutter",-0.5,-3,500,23,138,0.25,0.355,0.311,23.7,13,15.4,0.279,0.479,0.364,38.2
"Schmidt, Clarke",657376,2024,"NYY","FC","Cutter",0.7,3,509,35,137,0.256,0.38,0.321,32.2,26.3,22.6,0.236,0.361,0.299,34.5
"Wilson, Bryse",669060,2024,"MIL","FC","Cutter",1.8,10,573,34.9,136,0.23,0.361,0.299,26.3,15.4,22.1,0.269,0.492,0.355,42.7
"Bassitt, Chris",605135,2024,"TOR","FC","Cutter",0.7,4,583,19.7,133,0.188,0.316,0.27,26.8,32.3,18.1,0.19,0.351,0.279,35.5
"Anderson, Tyler",542881,2024,"LAA","FC","Cutter",-0.4,-2,540,18.5,132,0.264,0.455,0.341,24.7,12.1,12,0.256,0.431,0.323,32.1
"Rea, Colin",607067,2024,"MIL","FC","Cutter",-0.2,-1,515,19.4,132,0.287,0.656,0.423,16.8,10.6,20.9,0.308,0.599,0.411,46.3
"Nelson, Ryne",669194,2024,"AZ","FC","Cutter",-0.4,-2,442,18.4,131,0.317,0.508,0.363,15.4,10.7,13.6,0.307,0.437,0.335,35.1
"Assad, Javier",665871,2024,"CHC","FC","Cutter",0.4,2,547,21.6,129,0.315,0.583,0.418,14.2,7.8,14.1,0.327,0.569,0.424,42.2
"Gibson, Kyle",502043,2024,"STL","FC","Cutter",-0.4,-2,583,21.1,129,0.299,0.479,0.383,18.1,7,17.6,0.292,0.475,0.363,38.5
"Chavez, Jesse",445926,2024,"ATL","FC","Cutter",1.6,8,533,51.1,128,0.224,0.353,0.292,18.5,21.9,19.7,0.245,0.406,0.312,34.4
"Alexander, Tyler",641302,2024,"TB","FC","Cutter",-1.2,-6,530,31.8,126,0.265,0.549,0.368,21.6,15.9,17.7,0.26,0.513,0.362,32.3
"Martinez, Nick",607259,2024,"CIN","FC","Cutter",0.4,2,431,20.3,124,0.281,0.43,0.324,12,11.3,20,0.273,0.407,0.295,35.8
"Law, Derek",571882,2024,"WSH","FC","Cutter",0.1,0,518,37.9,124,0.306,0.407,0.378,27.1,9.7,15.2,0.295,0.377,0.342,34
"Brown, Hunter",686613,2024,"HOU","FC","Cutter",0.4,2,484,16.8,123,0.23,0.363,0.298,21.6,18.7,16.8,0.249,0.364,0.301,31.1
"Bradley, Taj",671737,2024,"TB","FC","Cutter",0.5,3,516,22.5,121,0.205,0.357,0.253,32.4,28.1,27.4,0.203,0.36,0.27,36.6
"Myers, Tobias",668964,2024,"MIL","FC","Cutter",-0.8,-4,494,23,119,0.336,0.518,0.391,12.3,6.7,10.8,0.35,0.565,0.404,40.6
"Stroman, Marcus",573186,2024,"NYY","FC","Cutter",0.4,2,485,18.2,117,0.296,0.519,0.376,18.7,12.8,13.2,0.293,0.467,0.35,41.5
"Pérez, Martín",527048,2024,"SD","FC","Cutter",-0.3,-2,487,22.1,117,0.28,0.57,0.387,21.2,24.8,24,0.271,0.533,0.371,46.2
"Lynn, Lance",458681,2024,"STL","FC","Cutter",-2.1,-10,454,22.3,114,0.317,0.426,0.368,26.2,20.2,15.6,0.28,0.426,0.342,38
"Cabrera, Génesis",650893,2024,"TOR","FC","Cutter",2.3,10,405,39.3,109,0.202,0.263,0.257,34.1,26.6,18,0.225,0.293,0.27,28.6
"Montas, Frankie",593423,2024,"MIL","FC","Cutter",-1.4,-7,492,18.7,109,0.326,0.609,0.447,22.3,11,20,0.337,0.619,0.444,50
"Faucher, Calvin",676534,2024,"MIA","FC","Cutter",1.2,4,376,38.1,105,0.258,0.355,0.301,27.3,17.1,17.1,0.27,0.331,0.299,41
"Eovaldi, Nathan",543135,2024,"TEX","FC","Cutter",-0.7,-3,388,14.8,105,0.327,0.624,0.406,20,12.4,16.3,0.29,0.51,0.359,39.3
"Winckowski, Josh",670174,2024,"BOS","FC","Cutter",0.3,1,436,35.2,103,0.253,0.495,0.347,23.3,15.5,18,0.303,0.498,0.376,51.3
"Suárez, Albert",544150,2024,"BAL","FC","Cutter",0.7,3,436,19.5,103,0.24,0.365,0.279,30.8,16.5,15.2,0.244,0.373,0.285,30.9
"Wentz, Joey",666214,2024,"PIT","FC","Cutter",0.6,2,384,31.4,99,0.204,0.333,0.277,36.4,29.3,29.6,0.19,0.3,0.24,32.8
"Gray, Sonny",543243,2024,"STL","FC","Cutter",-0.2,-1,442,17.8,99,0.287,0.494,0.385,30.8,8.1,29.6,0.305,0.497,0.378,43.2
"Strickland, Hunter",519326,2024,"LAA","FC","Cutter",1.7,6,363,31.4,98,0.185,0.348,0.268,25.6,23.5,20.7,0.205,0.372,0.269,30
"Alvarado, José",621237,2024,"PHI","FC","Cutter",1,4,424,40.3,97,0.156,0.244,0.219,45.6,47.4,23.8,0.146,0.214,0.195,36.4
"Gilbert, Logan",669302,2024,"SEA","FC","Cutter",-0.4,-1,321,10.6,93,0.247,0.483,0.334,27.2,18.3,28.3,0.293,0.529,0.365,43.1
"Keller, Mitch",656605,2024,"PIT","FC","Cutter",-1.5,-5,349,12.2,92,0.272,0.593,0.396,19.5,9.8,23.7,0.309,0.539,0.395,37.8
"Cannon, Jonathan",686563,2024,"CWS","FC","Cutter",0.6,2,390,19.2,91,0.263,0.45,0.362,19.1,7.7,13.2,0.259,0.436,0.346,28.8
"Musgrove, Joe",605397,2024,"SD","FC","Cutter",1,3,323,20.4,88,0.298,0.405,0.335,25,14.8,22,0.266,0.416,0.312,28.2
"Ortiz, Luis L.",682847,2024,"PIT","FC","Cutter",1.3,6,422,19.7,84,0.273,0.416,0.333,16.8,7.1,14.3,0.282,0.442,0.336,34.7
"Voth, Austin",608723,2024,"SEA","FC","Cutter",0.4,1,329,33.8,82,0.28,0.427,0.338,28.8,14.6,16,0.233,0.352,0.289,28.6
"Quantrill, Cal",615698,2024,"COL","FC","Cutter",0.7,2,356,13.5,81,0.296,0.507,0.374,20.3,16,16.9,0.297,0.464,0.363,45
"Schwellenbach, Spencer",680885,2024,"ATL","FC","Cutter",1,3,317,16.8,81,0.27,0.5,0.358,19.9,6.2,8.6,0.273,0.443,0.341,31.9
"Maton, Phil",664208,2024,"NYM","FC","Cutter",1.3,5,383,35.5,81,0.174,0.217,0.25,28,18.5,14.6,0.218,0.312,0.298,35.2
"Slaten, Justin",686580,2024,"BOS","FC","Cutter",2.1,6,306,37.7,80,0.247,0.351,0.298,24.1,15,28.6,0.283,0.398,0.312,46.2
"Weaver, Luke",596133,2024,"NYY","FC","Cutter",0.6,2,310,22.6,80,0.181,0.444,0.322,22.8,13.8,20.8,0.264,0.453,0.339,33.3
"Bellozo, Valente",678368,2024,"MIA","FC","Cutter",1.7,5,277,25.3,80,0.205,0.438,0.298,16.3,16.3,26,0.201,0.421,0.303,44.3
"Doval, Camilo",666808,2024,"SF","FC","Cutter",-0.3,-1,388,34.8,80,0.284,0.552,0.386,22.1,22.5,20.7,0.272,0.529,0.38,48.1
"Holton, Tyler",663947,2024,"DET","FC","Cutter",1.8,7,366,27.3,80,0.194,0.292,0.244,25.3,25,19.4,0.194,0.278,0.238,35.2
"Anderson, Chase",502624,2024,"TEX","FC","Cutter",-1.8,-6,344,33.9,80,0.319,0.611,0.421,20.1,12.5,14.3,0.284,0.514,0.373,31.7
"Muñoz, Roddery",682610,2024,"MIA","FC","Cutter",-0.6,-2,315,21.2,79,0.229,0.471,0.352,31.3,12.7,14.9,0.269,0.497,0.368,41.7
"Wacha, Michael",608379,2024,"KC","FC","Cutter",-0.6,-2,296,11.4,78,0.319,0.458,0.382,14.8,10.3,25.8,0.322,0.487,0.376,31.3
"Sands, Cole",663485,2024,"MIN","FC","Cutter",2,7,342,29.6,77,0.227,0.318,0.262,29.7,27.3,31.8,0.216,0.375,0.289,34
"Armstrong, Shawn",542888,2024,"CHC","FC","Cutter",-2.6,-9,349,31.5,77,0.314,0.557,0.412,20.5,10.4,11.4,0.279,0.492,0.362,35.5
"Dunning, Dane",641540,2024,"TEX","FC","Cutter",-1.1,-3,318,18.8,75,0.254,0.46,0.369,24.2,18.7,18.7,0.254,0.469,0.36,40
"Varland, Louie",686973,2024,"MIN","FC","Cutter",-4.9,-12,250,27.7,75,0.333,0.603,0.473,24.6,16,16.7,0.293,0.488,0.391,46.2
"Martin, Chris",455119,2024,"BOS","FC","Cutter",1.2,3,299,45.5,71,0.269,0.373,0.298,27.6,22.5,21.9,0.243,0.322,0.266,21.2
"Blackburn, Paul",621112,2024,"NYM","FC","Cutter",-1.6,-4,267,22,70,0.299,0.493,0.393,24.4,17.1,30.8,0.301,0.459,0.343,27.3
"Buehler, Walker",621111,2024,"LAD","FC","Cutter",2.4,7,278,20.8,69,0.238,0.397,0.326,21.5,20.3,19.4,0.213,0.318,0.269,28.6
"Tyler, Kyle",667725,2024,"MIA","FC","Cutter",-0.8,-2,260,44.8,68,0.328,0.448,0.392,17,13.2,11.8,0.355,0.575,0.443,59.2
"Kelly, Merrill",518876,2024,"AZ","FC","Cutter",0.2,1,288,25.2,68,0.276,0.5,0.374,10.9,13.2,18.8,0.301,0.573,0.412,50
"Ragans, Cole",666142,2024,"KC","FC","Cutter",-1.3,-5,352,11.3,68,0.348,0.455,0.375,22.8,5.9,20,0.341,0.478,0.366,41.9
"Wheeler, Zack",554430,2024,"PHI","FC","Cutter",-0.2,-1,301,9.6,66,0.226,0.371,0.272,18.3,18.2,17.9,0.225,0.405,0.284,23.5
"Funderburk, Kody",681892,2024,"MIN","FC","Cutter",-0.7,-2,285,43.7,65,0.321,0.5,0.4,26.1,12.3,12.5,0.316,0.47,0.386,28
"Koenig, Jared",657649,2024,"MIL","FC","Cutter",1.6,4,256,25.2,63,0.254,0.424,0.344,18.6,14.3,14.3,0.25,0.456,0.326,36
"Cruz, Fernando",518585,2024,"CIN","FC","Cutter",-3,-9,291,25.6,63,0.333,0.765,0.532,26.7,6.3,14.3,0.364,0.74,0.513,42.6
"Suárez, Ranger",624133,2024,"PHI","FC","Cutter",-1.1,-3,285,12.1,63,0.302,0.642,0.434,16.2,9.5,14.3,0.271,0.506,0.378,36.7
"Vásquez, Randy",681190,2024,"SD","FC","Cutter",1.7,4,231,13.7,62,0.228,0.351,0.286,16.9,11.3,14.9,0.296,0.44,0.349,30
"Ferguson, Caleb",657571,2024,"HOU","FC","Cutter",1.8,4,249,26.5,61,0.13,0.148,0.178,33.6,37.7,25,0.148,0.188,0.206,28.1
"Brazobán, Huascar",623211,2024,"NYM","FC","Cutter",-0.3,-1,224,24.9,60,0.154,0.25,0.273,37.2,25,21.4,0.223,0.351,0.309,21.6
"Sánchez, Sixto",664350,2024,"MIA","FC","Cutter",-2,-4,211,34,60,0.375,0.518,0.408,11.4,8.3,9.6,0.336,0.545,0.389,45.3
"Lugo, Seth",607625,2024,"KC","FC","Cutter",2.3,6,255,8.2,60,0.228,0.228,0.233,23,20,16.7,0.21,0.274,0.235,30.4
"Stratton, Hunter",676702,2024,"PIT","FC","Cutter",-0.1,0,217,37,59,0.327,0.491,0.377,23,11.9,16.3,0.308,0.463,0.358,31.3
"Severino, Luis",622663,2024,"NYM","FC","Cutter",0.3,1,233,8.1,59,0.2,0.3,0.298,26,13.6,32,0.261,0.318,0.315,34.9
"Allen, Logan",671106,2024,"CLE","FC","Cutter",0.2,0,243,14.6,58,0.245,0.491,0.343,20.2,17.2,17.9,0.267,0.515,0.363,51.2
"Waldron, Matt",663362,2024,"SD","FC","Cutter",1.1,2,211,8.6,58,0.231,0.385,0.309,14.4,8.6,12.5,0.247,0.433,0.333,29.8
"Smith, Burch",572143,2024,"BAL","FC","Cutter",-2.1,-4,192,21.4,58,0.404,0.558,0.442,21,3.4,6.7,0.349,0.513,0.388,45.3
"Holderman, Colin",670059,2024,"PIT","FC","Cutter",-0.2,0,223,25.7,57,0.317,0.537,0.471,26.8,12.3,25,0.285,0.531,0.441,42.9
"Lorenzen, Michael",547179,2024,"KC","FC","Cutter",-0.4,-1,210,10,57,0.235,0.51,0.353,23.6,5.3,12,0.299,0.558,0.398,33.3
"Spiers, Carson",686730,2024,"CIN","FC","Cutter",-0.7,-2,248,16,57,0.321,0.547,0.425,19.5,12.3,17.1,0.318,0.525,0.384,39.1
"Cleavinger, Garrett",664076,2024,"TB","FC","Cutter",-0.8,-2,278,26.3,56,0.3,0.5,0.381,32.6,10.7,14.3,0.33,0.565,0.417,47.7
"Criswell, Cooper",681867,2024,"BOS","FC","Cutter",0.5,1,271,15.4,55,0.163,0.306,0.253,29.4,38.2,20.8,0.179,0.345,0.275,42.9
"Nola, Aaron",605400,2024,"PHI","FC","Cutter",-2.8,-8,294,9.2,55,0.389,0.796,0.501,17.8,12.7,12.3,0.342,0.585,0.402,36.2
"Cole, Gerrit",543037,2024,"NYY","FC","Cutter",-1,-2,243,15.8,54,0.32,0.56,0.399,22,18.5,16.7,0.28,0.477,0.351,37.5
"Stripling, Ross",548389,2024,"OAK","FC","Cutter",0,0,216,15.9,54,0.245,0.367,0.291,15.6,11.1,16.7,0.315,0.513,0.385,36.4
"Wilson, Justin",458677,2024,"CIN","FC","Cutter",1.3,3,196,24,54,0.25,0.423,0.303,13.6,3.7,7.4,0.262,0.381,0.293,34
"Blach, Ty",621389,2024,"COL","FC","Cutter",-1.2,-2,155,13.7,53,0.275,0.51,0.339,20.9,5.7,9.7,0.305,0.539,0.36,40.8
"Megill, Tylor",656731,2024,"NYM","FC","Cutter",-1.6,-3,195,14.3,52,0.326,0.565,0.403,27,9.6,15.6,0.299,0.582,0.4,42.9
"Garrett, Reed",657585,2024,"NYM","FC","Cutter",-0.2,0,232,23.7,52,0.304,0.5,0.379,34.2,17.3,37.5,0.279,0.44,0.343,42.1
"Kelly, Zack",677161,2024,"BOS","FC","Cutter",0,0,209,21.8,52,0.277,0.574,0.39,21.9,11.5,22.2,0.296,0.524,0.384,46.3
"Minter, A.J.",621345,2024,"ATL","FC","Cutter",-0.1,0,180,34.5,51,0.229,0.458,0.314,34,35.3,26.9,0.199,0.337,0.259,30
"Irvin, Cole",608344,2024,"MIN","FC","Cutter",-0.7,-1,193,10.9,50,0.327,0.551,0.381,18.1,12,18.8,0.326,0.595,0.398,48.8
"Irvin, Jake",663623,2024,"WSH","FC","Cutter",0.1,0,199,6.5,49,0.283,0.522,0.362,20.4,8.2,9.1,0.294,0.569,0.385,45.2
"Hudson, Bryan",663542,2024,"MIL","FC","Cutter",0.5,1,228,24.6,47,0.209,0.512,0.318,17.8,12.8,15.4,0.264,0.517,0.352,44.7
"Booser, Cam",592155,2024,"BOS","FC","Cutter",0.3,1,246,35.4,46,0.325,0.45,0.385,31.8,15.2,30.4,0.226,0.33,0.299,36.4
